text,intent,query_json
Ubicación de los emergencias de batería descargada?,MAP,"{""intent"": ""MAP"", ""entity"": ""incidente"", ""metric"": ""count"", ""group_by"": ""zona"", ""filters"": {""tipo_codigo"": ""BATERIA""}, ""time_range"": ""ultimo_anio"", ""visualization"": ""map""}"
Tendencia de servicios asignados otros en el tiempo?,TREND,"{""intent"": ""TREND"", ""entity"": ""asignacion"", ""metric"": ""avg_asignacion"", ""group_by"": ""time"", ""filters"": {""tipo_codigo"": ""OTROS""}, ""time_range"": ""ultimo_mes"", ""visualization"": ""line""}"
Ordéname los talleres por comisiones totales de mayor a menor?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""taller"", ""metric"": ""total_comisiones"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""CHOQUE""}, ""time_range"": ""none"", ""limit"": 10, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
Dibuja los talleres en un mapa?,MAP,"{""intent"": ""MAP"", ""entity"": ""taller"", ""metric"": ""count"", ""group_by"": ""zona"", ""filters"": {}, ""time_range"": ""ultimo_trimestre"", ""visualization"": ""map""}"
El total de técnicos en esta semana?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""tecnico"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""LLANTA""}, ""time_range"": ""ultima_semana"", ""visualization"": ""kpi_card""}"
Lista los casos normales el último año?,LIST,"{""intent"": ""LIST"", ""entity"": ""incidente"", ""metric"": ""none"", ""group_by"": ""none"", ""filters"": {""prioridad"": ""MEDIA""}, ""time_range"": ""ultimo_anio"", ""limit"": 50, ""visualization"": ""table""}"
Cuéntame cuántos talleres del último año?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""taller"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""ultimo_anio"", ""visualization"": ""kpi_card""}"
Mapa de calor de talleres de otro tipo este día?,MAP,"{""intent"": ""MAP"", ""entity"": ""taller"", ""metric"": ""count"", ""group_by"": ""zona"", ""filters"": {""tipo_codigo"": ""OTROS""}, ""time_range"": ""hoy"", ""visualization"": ""map""}"
Lista los talleres del último trimestre?,LIST,"{""intent"": ""LIST"", ""entity"": ""taller"", ""metric"": ""none"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""ultimo_trimestre"", ""limit"": 20, ""visualization"": ""table""}"
El total pagado de los talleres en el último trimestre?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""taller"", ""metric"": ""sum_monto"", ""group_by"": ""taller_id"", ""filters"": {}, ""time_range"": ""ultimo_trimestre"", ""visualization"": ""bar""}"
¿por qué el comisiones cobradas está así?,EXPLAIN,"{""intent"": ""EXPLAIN"", ""entity"": ""asignacion"", ""metric"": ""total_comisiones"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""hoy"", ""visualization"": ""text""}"
¿qué factores influyen en el calificación promedio de los asignaciones?,EXPLAIN,"{""intent"": ""EXPLAIN"", ""entity"": ""asignacion"", ""metric"": ""avg_calificacion"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""BATERIA""}, ""time_range"": ""ultimo_anio"", ""visualization"": ""text""}"
Dame la evolución del cuánto tarda en asignar en los últimos 3 meses?,TREND,"{""intent"": ""TREND"", ""entity"": ""pago"", ""metric"": ""avg_asignacion"", ""group_by"": ""time"", ""filters"": {}, ""time_range"": ""ultimo_trimestre"", ""visualization"": ""line""}"
Dame el conteo de auxiliares en mayo?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""tecnico"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""ultimo_mes"", ""visualization"": ""kpi_card""}"
Muéstrame la tendencia de emergencias este día?,TREND,"{""intent"": ""TREND"", ""entity"": ""incidente"", ""metric"": ""total_ingresos"", ""group_by"": ""time"", ""filters"": {}, ""time_range"": ""hoy"", ""visualization"": ""line""}"
Ordéname los técnicos por puntuación promedio de mayor a menor?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""tecnico"", ""metric"": ""avg_calificacion"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""LLANTA""}, ""time_range"": ""none"", ""limit"": 25, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
¿puedo ver los incidentes del último año?,LIST,"{""intent"": ""LIST"", ""entity"": ""incidente"", ""metric"": ""none"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""ultimo_anio"", ""limit"": 100, ""visualization"": ""table""}"
¿cuántos asignaciones hoy ?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""asignacion"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""hoy"", ""visualization"": ""kpi_card""}"
Muéstrame la lista de talleres de motor?,LIST,"{""intent"": ""LIST"", ""entity"": ""taller"", ""metric"": ""none"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""MOTOR""}, ""time_range"": ""ultimo_mes"", ""limit"": 10, ""visualization"": ""table""}"
Muéstrame la tendencia de reportes en el último año?,TREND,"{""intent"": ""TREND"", ""entity"": ""incidente"", ""metric"": ""tasa_rechazo"", ""group_by"": ""time"", ""filters"": {""estado"": ""PENDIENTE""}, ""time_range"": ""ultimo_anio"", ""visualization"": ""line""}"
Necesito saber el puntuación promedio semanalmente de la semana pasada?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""tecnico"", ""metric"": ""avg_calificacion"", ""group_by"": ""semana"", ""filters"": {}, ""time_range"": ""ultima_semana"", ""visualization"": ""bar""}"
Dame el ranking de talleres por ingresos totales?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""taller"", ""metric"": ""total_ingresos"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""none"", ""limit"": 5, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
¿qué total de ingresos se registra por tipo en 2025?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""incidente"", ""metric"": ""total_ingresos"", ""group_by"": ""tipo_codigo"", ""filters"": {""zona"": ""este""}, ""time_range"": ""ultimo_anio"", ""visualization"": ""bar""}"
¿cuáles lideran en cuántos rechazan entre los talleres?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""taller"", ""metric"": ""tasa_rechazo"", ""group_by"": ""none"", ""filters"": {""zona"": ""centro""}, ""time_range"": ""none"", ""limit"": 5, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
¿cómo se distribuyen geográficamente los emergencias zona central?,MAP,"{""intent"": ""MAP"", ""entity"": ""incidente"", ""metric"": ""count"", ""group_by"": ""zona"", ""filters"": {""zona"": ""centro""}, ""time_range"": ""ultima_semana"", ""visualization"": ""map""}"
¿cuántos cobros este día ?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""pago"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""hoy"", ""visualization"": ""kpi_card""}"
Dame el ranking de incidentes por tiempo promedio de llegada?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""incidente"", ""metric"": ""avg_llegada"", ""group_by"": ""none"", ""filters"": {""zona"": ""este""}, ""time_range"": ""none"", ""limit"": 20, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
Dime el facturación total de los transacciones?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""pago"", ""metric"": ""total_ingresos"", ""group_by"": ""estado"", ""filters"": {}, ""time_range"": ""ultimo_mes"", ""visualization"": ""bar""}"
Evolución temporal de servicios asignados de motor?,TREND,"{""intent"": ""TREND"", ""entity"": ""asignacion"", ""metric"": ""tasa_rechazo"", ""group_by"": ""time"", ""filters"": {""tipo_codigo"": ""MOTOR""}, ""time_range"": ""ultimo_mes"", ""visualization"": ""line""}"
Comparativa de tiempo promedio de respuesta entre taller sur y taller maría?,COMPARE,"{""intent"": ""COMPARE"", ""entity"": ""taller"", ""metric"": ""avg_llegada"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""none"", ""compare"": [""taller Sur"", ""taller María""], ""visualization"": ""bar""}"
¿puedo ver los servicios asignados misceláneos el día de ayer?,LIST,"{""intent"": ""LIST"", ""entity"": ""asignacion"", ""metric"": ""none"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""OTROS""}, ""time_range"": ""ayer"", ""limit"": 100, ""visualization"": ""table""}"
¿cuántos asignaciones hubo en total del último trimestre?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""asignacion"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""CHOQUE""}, ""time_range"": ""ultimo_trimestre"", ""visualization"": ""kpi_card""}"
¿qué emergencias norte del último mes hay?,LIST,"{""intent"": ""LIST"", ""entity"": ""incidente"", ""metric"": ""none"", ""group_by"": ""none"", ""filters"": {""zona"": ""norte""}, ""time_range"": ""ultimo_mes"", ""limit"": 20, ""visualization"": ""table""}"
¿cómo se distribuyen geográficamente los incidentes ?,MAP,"{""intent"": ""MAP"", ""entity"": ""incidente"", ""metric"": ""count"", ""group_by"": ""zona"", ""filters"": {}, ""time_range"": ""ultimo_trimestre"", ""visualization"": ""map""}"
Mapa de calor de talleres el día de ayer?,MAP,"{""intent"": ""MAP"", ""entity"": ""taller"", ""metric"": ""count"", ""group_by"": ""zona"", ""filters"": {}, ""time_range"": ""ayer"", ""visualization"": ""map""}"
¿qué ganancias se registra cada mes el día de ayer?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""pago"", ""metric"": ""total_ingresos"", ""group_by"": ""mes"", ""filters"": {""tipo_codigo"": ""OTROS""}, ""time_range"": ""ayer"", ""visualization"": ""bar""}"
¿cómo está el tiempo promedio de asignación de los técnicos ?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""tecnico"", ""metric"": ""avg_asignacion"", ""group_by"": ""mes"", ""filters"": {}, ""time_range"": ""ultimo_anio"", ""visualization"": ""bar""}"
Ordéname los técnicos por cantidad de mayor a menor?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""tecnico"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {""zona"": ""oeste""}, ""time_range"": ""none"", ""limit"": 15, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
¿cuántos talleres en el último mes de batería descargada?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""taller"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""BATERIA""}, ""time_range"": ""ultimo_mes"", ""visualization"": ""kpi_card""}"
¿cuántos asignaciones hubo en total de la semana pasada?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""asignacion"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""ultima_semana"", ""visualization"": ""kpi_card""}"
Necesito saber el qué tan bien calificados están por semana de motor dañado del mes pasado?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""tecnico"", ""metric"": ""avg_calificacion"", ""group_by"": ""semana"", ""filters"": {""tipo_codigo"": ""MOTOR""}, ""time_range"": ""ultimo_mes"", ""visualization"": ""bar""}"
¿cuál es la diferencia de ganancias entre taller lento y taller oeste?,COMPARE,"{""intent"": ""COMPARE"", ""entity"": ""taller"", ""metric"": ""total_ingresos"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""none"", ""compare"": [""taller Lento"", ""taller Oeste""], ""visualization"": ""bar""}"
¿cuáles lideran en cuántos rechazan entre los establecimientos?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""taller"", ""metric"": ""tasa_rechazo"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""none"", ""limit"": 15, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
Muéstrame en un mapa los establecimientos en la última semana?,MAP,"{""intent"": ""MAP"", ""entity"": ""taller"", ""metric"": ""count"", ""group_by"": ""zona"", ""filters"": {""tipo_codigo"": ""BATERIA""}, ""time_range"": ""ultima_semana"", ""visualization"": ""map""}"
¿cómo se comparan taller lento y taller oeste en tiempo medio de asignación?,COMPARE,"{""intent"": ""COMPARE"", ""entity"": ""taller"", ""metric"": ""avg_asignacion"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""none"", ""compare"": [""taller Lento"", ""taller Oeste""], ""visualization"": ""bar""}"
¿cuáles lideran en tiempo promedio de llegada entre los talleres?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""taller"", ""metric"": ""avg_llegada"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""OTROS""}, ""time_range"": ""none"", ""limit"": 5, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
¿dónde están los talleres ?,MAP,"{""intent"": ""MAP"", ""entity"": ""taller"", ""metric"": ""count"", ""group_by"": ""zona"", ""filters"": {}, ""time_range"": ""ultimo_trimestre"", ""visualization"": ""map""}"
¿cuáles son los 15 talleres con mejor comisión de la plataforma?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""taller"", ""metric"": ""total_comisiones"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""CHOQUE""}, ""time_range"": ""none"", ""limit"": 15, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
Dime el total de incidentes de motor ayer?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""incidente"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""MOTOR""}, ""time_range"": ""ayer"", ""visualization"": ""kpi_card""}"
Comparativa de ganancias entre taller a y taller maría?,COMPARE,"{""intent"": ""COMPARE"", ""entity"": ""taller"", ""metric"": ""total_ingresos"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""none"", ""compare"": [""taller A"", ""taller María""], ""visualization"": ""bar""}"
Dime las diferencias de cuántas entre taller rápido y taller maría?,COMPARE,"{""intent"": ""COMPARE"", ""entity"": ""taller"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""none"", ""compare"": [""taller Rápido"", ""taller María""], ""visualization"": ""bar""}"
Necesito ver los cobros centro el día de ayer?,LIST,"{""intent"": ""LIST"", ""entity"": ""pago"", ""metric"": ""none"", ""group_by"": ""none"", ""filters"": {""zona"": ""centro""}, ""time_range"": ""ayer"", ""limit"": 10, ""visualization"": ""table""}"
¿cuántos técnicos el día de ayer por pinchazo?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""tecnico"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""LLANTA""}, ""time_range"": ""ayer"", ""visualization"": ""kpi_card""}"
Ordéname los emergencias por razón de rechazo de mayor a menor?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""incidente"", ""metric"": ""tasa_rechazo"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""CHOQUE""}, ""time_range"": ""none"", ""limit"": 25, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
¿cuántos casos en el último trimestre?,COUNT,"{""intent"": ""COUNT"", ""entity"": ""incidente"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""ultimo_trimestre"", ""visualization"": ""kpi_card""}"
Lista los transacciones de motor dañado del último trimestre?,LIST,"{""intent"": ""LIST"", ""entity"": ""pago"", ""metric"": ""none"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""MOTOR""}, ""time_range"": ""ultimo_trimestre"", ""limit"": 10, ""visualization"": ""table""}"
¿qué cuántos rechazan los servicios tienen los casos el último trimestre?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""incidente"", ""metric"": ""tasa_rechazo"", ""group_by"": ""mes"", ""filters"": {""tipo_codigo"": ""MOTOR""}, ""time_range"": ""ultimo_trimestre"", ""visualization"": ""bar""}"
Top 10 técnicos de otro tipo por total?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""tecnico"", ""metric"": ""count"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""OTROS""}, ""time_range"": ""none"", ""limit"": 10, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
¿qué tendencia muestran los asignaciones el día de ayer?,TREND,"{""intent"": ""TREND"", ""entity"": ""asignacion"", ""metric"": ""total_comisiones"", ""group_by"": ""time"", ""filters"": {}, ""time_range"": ""ayer"", ""visualization"": ""line""}"
¿cómo está el cuánto se ha facturado de los técnicos de batería?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""tecnico"", ""metric"": ""total_ingresos"", ""group_by"": ""zona"", ""filters"": {""tipo_codigo"": ""BATERIA""}, ""time_range"": ""ultimo_anio"", ""visualization"": ""bar""}"
¿qué monto total se registra semanalmente del último trimestre?,AGGREGATE,"{""intent"": ""AGGREGATE"", ""entity"": ""tecnico"", ""metric"": ""sum_monto"", ""group_by"": ""semana"", ""filters"": {""zona"": ""sur""}, ""time_range"": ""ultimo_trimestre"", ""visualization"": ""bar""}"
¿cuáles lideran en tiempo promedio para asignar entre los emergencias?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""incidente"", ""metric"": ""avg_asignacion"", ""group_by"": ""none"", ""filters"": {""estado"": ""EN_ATENCION""}, ""time_range"": ""none"", ""limit"": 20, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
¿qué causó el cambio en comisión de la plataforma hoy?,EXPLAIN,"{""intent"": ""EXPLAIN"", ""entity"": ""asignacion"", ""metric"": ""total_comisiones"", ""group_by"": ""none"", ""filters"": {}, ""time_range"": ""hoy"", ""visualization"": ""text""}"
Muéstrame la tendencia de transacciones durante el último mes?,TREND,"{""intent"": ""TREND"", ""entity"": ""pago"", ""metric"": ""total_ingresos"", ""group_by"": ""time"", ""filters"": {}, ""time_range"": ""ultimo_mes"", ""visualization"": ""line""}"
Ordéname los reportes por cuánto tarda en asignar de mayor a menor?,RANKING,"{""intent"": ""RANKING"", ""entity"": ""incidente"", ""metric"": ""avg_asignacion"", ""group_by"": ""none"", ""filters"": {""tipo_codigo"": ""BATERIA""}, ""time_range"": ""none"", ""limit"": 10, ""order"": ""desc"", ""visualization"": ""horizontal_bar""}"
